site,date,transect,species,crevice_depth_cm,crevice_width_cm,position_m,size_cm,agg_counts,agg_id,agg_number,agg_name,presence
Pt Pinos,20190306,6,H_cracherodii,5,4,4,7,14,571,3,agg_Pt Pinos_20190306_T6_3,Yes
Pt Pinos,20190306,6,H_cracherodii,7,8,5,6,5,572,4,agg_Pt Pinos_20190306_T6_4,Yes
Pt Pinos,20190306,6,H_cracherodii,7,8,5,8,5,572,4,agg_Pt Pinos_20190306_T6_4,Yes
Pt Pinos,20190306,6,H_cracherodii,10,5,9,13,1,574,6,agg_Pt Pinos_20190306_T6_6,No
Pt Pinos,20190306,7,H_cracherodii,35,20,21,7,6,575,1,agg_Pt Pinos_20190306_T7_1,Yes
Pt Pinos,20190306,7,H_cracherodii,35,20,21,12,6,575,1,agg_Pt Pinos_20190306_T7_1,Yes
Pt Pinos,20190306,7,H_cracherodii,35,20,21,6,6,575,1,agg_Pt Pinos_20190306_T7_1,Yes
Pt Pinos,20190306,7,H_cracherodii,35,20,21,17,6,575,1,agg_Pt Pinos_20190306_T7_1,Yes
Pt Pinos,20190306,7,H_cracherodii,35,20,21,12,6,575,1,agg_Pt Pinos_20190306_T7_1,Yes
Pt Pinos,20190306,7,H_cracherodii,NA,NA,21,8,6,575,1,agg_Pt Pinos_20190306_T7_1,Yes
Pt Pinos,20190306,7,H_cracherodii,10,25,23,12,1,576,2,agg_Pt Pinos_20190306_T7_2,No
Pt Pinos,20190306,7,H_cracherodii,60,25,26,7,1,577,3,agg_Pt Pinos_20190306_T7_3,No
Pt Pinos,20190306,7,H_cracherodii,40,15,29,10,1,578,4,agg_Pt Pinos_20190306_T7_4,No
Pt Pinos,20190306,7,H_cracherodii,NA,NA,30,10,3,579,5,agg_Pt Pinos_20190306_T7_5,No
Pt Pinos,20190306,7,H_cracherodii,NA,NA,30,8,3,579,5,agg_Pt Pinos_20190306_T7_5,No
Pt Pinos,20190306,7,H_cracherodii,NA,NA,30,7,3,579,5,agg_Pt Pinos_20190306_T7_5,No
Carmel Pt,20190403,2,H_cracherodii,13,9,23,10,1,187,6,agg_Carmel Pt_20190403_T2_6,No
Carmel Pt,20190403,2,H_cracherodii,15,3,19,6,1,186,5,agg_Carmel Pt_20190403_T2_5,No
Carmel Pt,20190403,2,H_cracherodii,15,12,10,10,2,182,1,agg_Carmel Pt_20190403_T2_1,No
Carmel Pt,20190403,2,H_cracherodii,45,25,12,12,1,183,2,agg_Carmel Pt_20190403_T2_2,No
Carmel Pt,20190403,2,H_cracherodii,25,10,17,9,3,185,4,agg_Carmel Pt_20190403_T2_4,No
Carmel Pt,20190403,2,H_cracherodii,25,10,17,10,3,185,4,agg_Carmel Pt_20190403_T2_4,No
Carmel Pt,20190403,2,H_cracherodii,25,10,17,10,3,185,4,agg_Carmel Pt_20190403_T2_4,No
Carmel Pt,20190403,2,H_cracherodii,10,6,14,9,1,184,3,agg_Carmel Pt_20190403_T2_3,No
Carmel Pt,20190403,2,H_cracherodii,20,10,10,10,2,182,1,agg_Carmel Pt_20190403_T2_1,No
Carmel Pt,20190403,4,H_cracherodii,17,7,30,12,1,195,8,agg_Carmel Pt_20190403_T4_8,No
Carmel Pt,20190403,4,H_cracherodii,15,5,29,7,1,194,7,agg_Carmel Pt_20190403_T4_7,No
Carmel Pt,20190403,4,H_cracherodii,25,5,18,10,1,193,6,agg_Carmel Pt_20190403_T4_6,No
Carmel Pt,20190403,4,H_cracherodii,7,3,7,6,3,192,5,agg_Carmel Pt_20190403_T4_5,No
Carmel Pt,20190403,4,H_cracherodii,30,12,7,11,3,192,5,agg_Carmel Pt_20190403_T4_5,No
Carmel Pt,20190403,4,H_cracherodii,30,12,7,14,3,192,5,agg_Carmel Pt_20190403_T4_5,No
Carmel Pt,20190403,4,H_cracherodii,3,10,6,10,4,191,4,agg_Carmel Pt_20190403_T4_4,Yes
Carmel Pt,20190403,4,H_cracherodii,12,10,6,11,4,191,4,agg_Carmel Pt_20190403_T4_4,Yes
Carmel Pt,20190403,4,H_cracherodii,5,10,6,5,4,191,4,agg_Carmel Pt_20190403_T4_4,Yes
Carmel Pt,20190403,4,H_cracherodii,20,5,6,10,4,191,4,agg_Carmel Pt_20190403_T4_4,Yes
Carmel Pt,20190403,4,H_cracherodii,7,10,5,15,3,190,3,agg_Carmel Pt_20190403_T4_3,No
Carmel Pt,20190403,4,H_cracherodii,10,10,5,8,3,190,3,agg_Carmel Pt_20190403_T4_3,No
Carmel Pt,20190403,4,H_cracherodii,10,10,5,7,3,190,3,agg_Carmel Pt_20190403_T4_3,No
Carmel Pt,20190403,4,H_cracherodii,7,10,4,9,1,189,2,agg_Carmel Pt_20190403_T4_2,No
Carmel Pt,20190403,4,H_cracherodii,15,10,1,10,2,188,1,agg_Carmel Pt_20190403_T4_1,No
Carmel Pt,20190403,4,H_cracherodii,15,10,1,8,2,188,1,agg_Carmel Pt_20190403_T4_1,No
Carmel Pt,20190403,5,H_cracherodii,NA,NA,3,1.5,1,196,1,agg_Carmel Pt_20190403_T5_1,No
Carmel Pt,20190403,5,H_cracherodii,50,25,18,0.5,1,197,2,agg_Carmel Pt_20190403_T5_2,No
Carmel Pt,20190403,5,H_cracherodii,50,25,19,2,1,198,3,agg_Carmel Pt_20190403_T5_3,No
Carmel Pt,20190403,5,H_cracherodii,NA,NA,20,3,1,199,4,agg_Carmel Pt_20190403_T5_4,No
Carmel Pt,20190403,5,H_cracherodii,40,20,23,1,2,200,5,agg_Carmel Pt_20190403_T5_5,No
Carmel Pt,20190403,5,H_cracherodii,40,20,23,11,2,200,5,agg_Carmel Pt_20190403_T5_5,No
Carmel Pt,20190403,6,H_cracherodii,20,10,22,8,1,201,1,agg_Carmel Pt_20190403_T6_1,No
Carmel Pt,20190403,7,H_cracherodii,38,3,30,8,5,212,11,agg_Carmel Pt_20190403_T7_11,Yes
Carmel Pt,20190403,7,H_cracherodii,38,3,30,6,5,212,11,agg_Carmel Pt_20190403_T7_11,Yes
Carmel Pt,20190403,7,H_cracherodii,38,3,30,5,5,212,11,agg_Carmel Pt_20190403_T7_11,Yes
Carmel Pt,20190403,7,H_cracherodii,25,4,30,6,5,212,11,agg_Carmel Pt_20190403_T7_11,Yes
Carmel Pt,20190403,7,H_cracherodii,25,4,30,6,5,212,11,agg_Carmel Pt_20190403_T7_11,Yes
Carmel Pt,20190403,7,H_cracherodii,50,10,29,8,6,211,10,agg_Carmel Pt_20190403_T7_10,Yes
Carmel Pt,20190403,7,H_cracherodii,50,10,29,7,6,211,10,agg_Carmel Pt_20190403_T7_10,Yes
Carmel Pt,20190403,7,H_cracherodii,50,10,29,6,6,211,10,agg_Carmel Pt_20190403_T7_10,Yes
Carmel Pt,20190403,7,H_cracherodii,50,10,29,8,6,211,10,agg_Carmel Pt_20190403_T7_10,Yes
Carmel Pt,20190403,7,H_cracherodii,50,10,29,7,6,211,10,agg_Carmel Pt_20190403_T7_10,Yes
Carmel Pt,20190403,7,H_cracherodii,50,10,29,5,6,211,10,agg_Carmel Pt_20190403_T7_10,Yes
Carmel Pt,20190403,7,H_cracherodii,15,7,28,11,2,210,9,agg_Carmel Pt_20190403_T7_9,No
Carmel Pt,20190403,7,H_cracherodii,15,7,28,14,2,210,9,agg_Carmel Pt_20190403_T7_9,No
Carmel Pt,20190403,7,H_cracherodii,60,15,27,13,1,209,8,agg_Carmel Pt_20190403_T7_8,No
Carmel Pt,20190403,7,H_cracherodii,15,7,26,7,2,208,7,agg_Carmel Pt_20190403_T7_7,No
Carmel Pt,20190403,7,H_cracherodii,37,8,22,12,1,207,6,agg_Carmel Pt_20190403_T7_6,No
Carmel Pt,20190403,7,H_cracherodii,30,5,26,10,2,208,7,agg_Carmel Pt_20190403_T7_7,No
Carmel Pt,20190403,7,H_cracherodii,25,4,21,15,1,206,5,agg_Carmel Pt_20190403_T7_5,No
Carmel Pt,20190403,7,H_cracherodii,50,15,16,10,2,203,2,agg_Carmel Pt_20190403_T7_2,No
Carmel Pt,20190403,7,H_cracherodii,40,10,16,9,2,203,2,agg_Carmel Pt_20190403_T7_2,No
Carmel Pt,20190403,7,H_cracherodii,40,10,17,14,1,204,3,agg_Carmel Pt_20190403_T7_3,No
Carmel Pt,20190403,7,H_cracherodii,30,4,19,8,1,205,4,agg_Carmel Pt_20190403_T7_4,No
Carmel Pt,20190403,7,H_cracherodii,12,3,6,6,2,202,1,agg_Carmel Pt_20190403_T7_1,No
Carmel Pt,20190403,7,H_cracherodii,25,5,6,10,2,202,1,agg_Carmel Pt_20190403_T7_1,No
Cannery Row,20190415,2,H_cracherodii,70,20,24,8,1,21,1,agg_Cannery Row_20190415_T2_1,No
Cannery Row,20190415,2,H_cracherodii,35,10,26,5,1,22,2,agg_Cannery Row_20190415_T2_2,No
Cannery Row,20190415,3,H_cracherodii,NA,NA,28,12,1,23,1,agg_Cannery Row_20190415_T3_1,No
Cannery Row,20190415,4,H_cracherodii,25,5,5,7,1,24,1,agg_Cannery Row_20190415_T4_1,No
Cannery Row,20190415,4,H_cracherodii,9,5,13,7,2,25,2,agg_Cannery Row_20190415_T4_2,No
Cannery Row,20190415,4,H_cracherodii,9,5,13,7,2,25,2,agg_Cannery Row_20190415_T4_2,No
Cannery Row,20190415,5,H_cracherodii,NA,NA,27,8,1,26,1,agg_Cannery Row_20190415_T5_1,No
Cannery Row,20190415,6,H_cracherodii,40,5,5,7,1,27,1,agg_Cannery Row_20190415_T6_1,No
Cannery Row,20190415,6,H_cracherodii,60,5,24,8,13,28,2,agg_Cannery Row_20190415_T6_2,Yes
Cannery Row,20190415,6,H_cracherodii,60,5,24,6,13,28,2,agg_Cannery Row_20190415_T6_2,Yes
Cannery Row,20190415,6,H_cracherodii,60,5,24,7,13,28,2,agg_Cannery Row_20190415_T6_2,Yes
Cannery Row,20190415,6,H_cracherodii,160,5,24,5,13,28,2,agg_Cannery Row_20190415_T6_2,Yes
Cannery Row,20190415,6,H_cracherodii,160,5,24,3,13,28,2,agg_Cannery Row_20190415_T6_2,Yes
Cannery Row,20190415,6,H_cracherodii,160,5,24,10,13,28,2,agg_Cannery Row_20190415_T6_2,Yes
Cannery Row,20190415,6,H_cracherodii,160,5,24,6,13,28,2,agg_Cannery Row_20190415_T6_2,Yes
Cannery Row,20190415,6,H_cracherodii,160,5,24,6,13,28,2,agg_Cannery Row_20190415_T6_2,Yes
Cannery Row,20190415,6,H_cracherodii,160,5,24,6,13,28,2,agg_Cannery Row_20190415_T6_2,Yes
Cannery Row,20190415,6,H_cracherodii,160,5,24,10,13,28,2,agg_Cannery Row_20190415_T6_2,Yes
Cannery Row,20190415,6,H_cracherodii,160,5,24,11,13,28,2,agg_Cannery Row_20190415_T6_2,Yes
Cannery Row,20190415,6,H_cracherodii,160,5,24,10,13,28,2,agg_Cannery Row_20190415_T6_2,Yes
Cannery Row,20190415,6,H_cracherodii,160,5,24,7,13,28,2,agg_Cannery Row_20190415_T6_2,Yes
Cannery Row,20190415,7,H_cracherodii,160,75,4,8,1,31,3,agg_Cannery Row_20190415_T7_3,No
Cannery Row,20190415,7,H_cracherodii,160,75,2,12,1,30,2,agg_Cannery Row_20190415_T7_2,No
Cannery Row,20190415,7,H_cracherodii,160,75,1,7,8,29,1,agg_Cannery Row_20190415_T7_1,Yes
Cannery Row,20190415,7,H_cracherodii,160,75,1,4,8,29,1,agg_Cannery Row_20190415_T7_1,Yes
Cannery Row,20190415,7,H_cracherodii,160,75,1,5,8,29,1,agg_Cannery Row_20190415_T7_1,Yes
Cannery Row,20190415,7,H_cracherodii,160,75,1,7,8,29,1,agg_Cannery Row_20190415_T7_1,Yes
Cannery Row,20190415,7,H_cracherodii,160,75,1,7,8,29,1,agg_Cannery Row_20190415_T7_1,Yes
Cannery Row,20190415,7,H_cracherodii,160,75,1,5,8,29,1,agg_Cannery Row_20190415_T7_1,Yes
Cannery Row,20190415,7,H_cracherodii,160,75,1,7,8,29,1,agg_Cannery Row_20190415_T7_1,Yes
Cannery Row,20190415,7,H_cracherodii,160,75,1,3,8,29,1,agg_Cannery Row_20190415_T7_1,Yes
Hopkins,20200210,4,H_cracherodii,7,7,2,8,1,454,1,agg_Hopkins_20200210_T4_1,No
Hopkins,20200210,4,H_cracherodii,25,5,3,9,4,455,2,agg_Hopkins_20200210_T4_2,Yes
Hopkins,20200210,4,H_cracherodii,30,15,3,9,4,455,2,agg_Hopkins_20200210_T4_2,Yes
Hopkins,20200210,4,H_cracherodii,30,15,3,6,4,455,2,agg_Hopkins_20200210_T4_2,Yes
Hopkins,20200210,4,H_cracherodii,25,5,3,3,4,455,2,agg_Hopkins_20200210_T4_2,Yes
Hopkins,20200210,4,H_cracherodii,0,0,8,11,1,456,3,agg_Hopkins_20200210_T4_3,No
Hopkins,20200210,2,H_cracherodii,55,5,8,15.15,2,452,1,agg_Hopkins_20200210_T2_1,No
Hopkins,20200210,2,H_cracherodii,NA,NA,8,12,2,452,1,agg_Hopkins_20200210_T2_1,No
Hopkins,20200210,5,H_cracherodii,35,55,0,7,4,457,1,agg_Hopkins_20200210_T5_1,Yes
Hopkins,20200210,5,H_cracherodii,35,55,0,20,4,457,1,agg_Hopkins_20200210_T5_1,Yes
Hopkins,20200210,5,H_cracherodii,35,55,0,10,4,457,1,agg_Hopkins_20200210_T5_1,Yes
Hopkins,20200210,5,H_cracherodii,35,55,0,10,4,457,1,agg_Hopkins_20200210_T5_1,Yes
Hopkins,20200210,5,H_cracherodii,85,100,3,N/A,4,458,2,agg_Hopkins_20200210_T5_2,Yes
Hopkins,20200210,5,H_cracherodii,85,100,3,N/A,4,458,2,agg_Hopkins_20200210_T5_2,Yes
Hopkins,20200210,5,H_cracherodii,85,100,3,N/A,4,458,2,agg_Hopkins_20200210_T5_2,Yes
Hopkins,20200210,5,H_cracherodii,85,100,3,N/A,4,458,2,agg_Hopkins_20200210_T5_2,Yes
Hopkins,20200210,5,H_cracherodii,35,15,18,NA,1,459,3,agg_Hopkins_20200210_T5_3,No
Hopkins,20200210,3,H_cracherodii,40,10,3,3,2,453,1,agg_Hopkins_20200210_T3_1,No
Hopkins,20200210,3,H_cracherodii,40,10,3,5.5,2,453,1,agg_Hopkins_20200210_T3_1,No
Carmel Pt,20200219,3,H_cracherodii,55,10,3,7,4,228,2,agg_Carmel Pt_20200219_T3_2,Yes
Carmel Pt,20200219,3,H_cracherodii,55,10,3,10,4,228,2,agg_Carmel Pt_20200219_T3_2,Yes
Carmel Pt,20200219,3,H_cracherodii,25,15,3,13,4,228,2,agg_Carmel Pt_20200219_T3_2,Yes
Carmel Pt,20200219,3,H_cracherodii,25,15,3,7,4,228,2,agg_Carmel Pt_20200219_T3_2,Yes
Carmel Pt,20200219,3,H_cracherodii,50,7,4,6,4,229,3,agg_Carmel Pt_20200219_T3_3,Yes
Carmel Pt,20200219,3,H_cracherodii,50,7,4,8,4,229,3,agg_Carmel Pt_20200219_T3_3,Yes
Carmel Pt,20200219,3,H_cracherodii,50,7,4,6,4,229,3,agg_Carmel Pt_20200219_T3_3,Yes
Carmel Pt,20200219,3,H_cracherodii,50,7,4,8,4,229,3,agg_Carmel Pt_20200219_T3_3,Yes
Carmel Pt,20200219,3,H_cracherodii,30,10,2,14,1,227,1,agg_Carmel Pt_20200219_T3_1,No
Carmel Pt,20200219,3,H_cracherodii,30,5,5,7,3,230,4,agg_Carmel Pt_20200219_T3_4,No
Carmel Pt,20200219,3,H_cracherodii,30,5,5,16,3,230,4,agg_Carmel Pt_20200219_T3_4,No
Carmel Pt,20200219,3,H_cracherodii,30,5,5,16,3,230,4,agg_Carmel Pt_20200219_T3_4,No
Carmel Pt,20200219,3,H_cracherodii,20,5,6,5,2,231,5,agg_Carmel Pt_20200219_T3_5,No
Carmel Pt,20200219,3,H_cracherodii,25,7,6,10,2,231,5,agg_Carmel Pt_20200219_T3_5,No
Carmel Pt,20200219,3,H_cracherodii,15,10,18,8,2,232,6,agg_Carmel Pt_20200219_T3_6,No
Carmel Pt,20200219,3,H_cracherodii,1,4,18,5,2,232,6,agg_Carmel Pt_20200219_T3_6,No
Carmel Pt,20200219,3,H_cracherodii,20,15,23,9,4,233,7,agg_Carmel Pt_20200219_T3_7,Yes
Carmel Pt,20200219,3,H_cracherodii,25,7,23,7,4,233,7,agg_Carmel Pt_20200219_T3_7,Yes
Carmel Pt,20200219,3,H_cracherodii,25,7,23,4.5,4,233,7,agg_Carmel Pt_20200219_T3_7,Yes
Carmel Pt,20200219,3,H_cracherodii,3,5,23,12,4,233,7,agg_Carmel Pt_20200219_T3_7,Yes
Carmel Pt,20200219,3,H_cracherodii,0,0,25,9,1,234,8,agg_Carmel Pt_20200219_T3_8,No
Carmel Pt,20200219,3,H_cracherodii,10,10,26,9,2,235,9,agg_Carmel Pt_20200219_T3_9,No
Carmel Pt,20200219,3,H_cracherodii,5,4,26,6,2,235,9,agg_Carmel Pt_20200219_T3_9,No
Carmel Pt,20200219,6,H_cracherodii,65,15,13,15,6,250,1,agg_Carmel Pt_20200219_T6_1,Yes
Carmel Pt,20200219,6,H_cracherodii,65,15,13,15,6,250,1,agg_Carmel Pt_20200219_T6_1,Yes
Carmel Pt,20200219,6,H_cracherodii,65,15,13,15,6,250,1,agg_Carmel Pt_20200219_T6_1,Yes
Carmel Pt,20200219,6,H_cracherodii,35,15,15,10,2,251,2,agg_Carmel Pt_20200219_T6_2,No
Carmel Pt,20200219,6,H_cracherodii,15,3,21,9,16,254,5,agg_Carmel Pt_20200219_T6_5,Yes
Carmel Pt,20200219,6,H_cracherodii,35,8,21,10,16,254,5,agg_Carmel Pt_20200219_T6_5,Yes
Carmel Pt,20200219,6,H_cracherodii,55,10,21,15,16,254,5,agg_Carmel Pt_20200219_T6_5,Yes
Carmel Pt,20200219,6,H_cracherodii,20,5,21,15,16,254,5,agg_Carmel Pt_20200219_T6_5,Yes
Carmel Pt,20200219,6,H_cracherodii,10,5,21,12,16,254,5,agg_Carmel Pt_20200219_T6_5,Yes
Carmel Pt,20200219,6,H_cracherodii,25,20,21,10,16,254,5,agg_Carmel Pt_20200219_T6_5,Yes
Carmel Pt,20200219,6,H_cracherodii,40,25,21,13,16,254,5,agg_Carmel Pt_20200219_T6_5,Yes
Carmel Pt,20200219,6,H_cracherodii,40,25,21,9,16,254,5,agg_Carmel Pt_20200219_T6_5,Yes
Carmel Pt,20200219,6,H_cracherodii,45,15,23,10,4,255,6,agg_Carmel Pt_20200219_T6_6,Yes
Carmel Pt,20200219,6,H_cracherodii,45,15,23,7,4,255,6,agg_Carmel Pt_20200219_T6_6,Yes
Carmel Pt,20200219,6,H_cracherodii,40,20,16,14,1,252,3,agg_Carmel Pt_20200219_T6_3,No
Carmel Pt,20200219,6,H_cracherodii,35,10,18,10,1,253,4,agg_Carmel Pt_20200219_T6_4,No
Carmel Pt,20200219,6,H_cracherodii,35,7,30,10,6,256,7,agg_Carmel Pt_20200219_T6_7,Yes
Carmel Pt,20200219,6,H_cracherodii,35,7,30,8,6,256,7,agg_Carmel Pt_20200219_T6_7,Yes
Carmel Pt,20200219,1,H_cracherodii,45,35,29,11,9,218,6,agg_Carmel Pt_20200219_T1_6,Yes
Carmel Pt,20200219,1,H_cracherodii,45,35,29,11,9,218,6,agg_Carmel Pt_20200219_T1_6,Yes
Carmel Pt,20200219,1,H_cracherodii,45,35,29,12,9,218,6,agg_Carmel Pt_20200219_T1_6,Yes
Carmel Pt,20200219,1,H_cracherodii,45,35,29,12,9,218,6,agg_Carmel Pt_20200219_T1_6,Yes
Carmel Pt,20200219,1,H_cracherodii,45,35,29,12,9,218,6,agg_Carmel Pt_20200219_T1_6,Yes
Carmel Pt,20200219,1,H_cracherodii,45,35,29,14,9,218,6,agg_Carmel Pt_20200219_T1_6,Yes
Carmel Pt,20200219,1,H_cracherodii,45,35,29,14,9,218,6,agg_Carmel Pt_20200219_T1_6,Yes
Carmel Pt,20200219,1,H_cracherodii,45,35,29,23,9,218,6,agg_Carmel Pt_20200219_T1_6,Yes
Carmel Pt,20200219,1,H_cracherodii,NA,NA,29,13,9,218,6,agg_Carmel Pt_20200219_T1_6,Yes
Carmel Pt,20200219,1,H_cracherodii,20,20,22,7,2,217,5,agg_Carmel Pt_20200219_T1_5,No
Carmel Pt,20200219,1,H_cracherodii,20,20,22,10,2,217,5,agg_Carmel Pt_20200219_T1_5,No
Carmel Pt,20200219,1,H_cracherodii,40,100,21,10,7,216,4,agg_Carmel Pt_20200219_T1_4,Yes
Carmel Pt,20200219,1,H_cracherodii,40,100,21,10,7,216,4,agg_Carmel Pt_20200219_T1_4,Yes
Carmel Pt,20200219,1,H_cracherodii,40,100,21,14,7,216,4,agg_Carmel Pt_20200219_T1_4,Yes
Carmel Pt,20200219,1,H_cracherodii,40,100,21,9,7,216,4,agg_Carmel Pt_20200219_T1_4,Yes
Carmel Pt,20200219,1,H_cracherodii,40,100,21,10,7,216,4,agg_Carmel Pt_20200219_T1_4,Yes
Carmel Pt,20200219,1,H_cracherodii,40,100,21,7,7,216,4,agg_Carmel Pt_20200219_T1_4,Yes
Carmel Pt,20200219,1,H_cracherodii,40,100,21,9,7,216,4,agg_Carmel Pt_20200219_T1_4,Yes
Carmel Pt,20200219,1,H_cracherodii,50,100,5,15,4,215,3,agg_Carmel Pt_20200219_T1_3,Yes
Carmel Pt,20200219,1,H_cracherodii,50,100,5,7,4,215,3,agg_Carmel Pt_20200219_T1_3,Yes
Carmel Pt,20200219,1,H_cracherodii,50,100,5,10,4,215,3,agg_Carmel Pt_20200219_T1_3,Yes
Carmel Pt,20200219,1,H_cracherodii,50,100,5,15,4,215,3,agg_Carmel Pt_20200219_T1_3,Yes
Carmel Pt,20200219,1,H_cracherodii,50,40,3,14,7,213,1,agg_Carmel Pt_20200219_T1_1,Yes
Carmel Pt,20200219,1,H_cracherodii,50,40,3,15,7,213,1,agg_Carmel Pt_20200219_T1_1,Yes
Carmel Pt,20200219,1,H_cracherodii,50,40,3,10,7,213,1,agg_Carmel Pt_20200219_T1_1,Yes
Carmel Pt,20200219,1,H_cracherodii,50,40,3,20,7,213,1,agg_Carmel Pt_20200219_T1_1,Yes
Carmel Pt,20200219,1,H_cracherodii,50,40,3,20,7,213,1,agg_Carmel Pt_20200219_T1_1,Yes
Carmel Pt,20200219,1,H_cracherodii,50,40,3,7,7,213,1,agg_Carmel Pt_20200219_T1_1,Yes
Carmel Pt,20200219,1,H_cracherodii,50,40,3,10,7,213,1,agg_Carmel Pt_20200219_T1_1,Yes
Carmel Pt,20200219,1,H_cracherodii,28,60,4,11,7,214,2,agg_Carmel Pt_20200219_T1_2,Yes
Carmel Pt,20200219,1,H_cracherodii,28,60,4,6,7,214,2,agg_Carmel Pt_20200219_T1_2,Yes
Carmel Pt,20200219,1,H_cracherodii,28,60,4,7,7,214,2,agg_Carmel Pt_20200219_T1_2,Yes
Carmel Pt,20200219,1,H_cracherodii,28,60,4,6,7,214,2,agg_Carmel Pt_20200219_T1_2,Yes
Carmel Pt,20200219,1,H_cracherodii,28,60,4,11,7,214,2,agg_Carmel Pt_20200219_T1_2,Yes
Carmel Pt,20200219,1,H_cracherodii,28,60,4,12,7,214,2,agg_Carmel Pt_20200219_T1_2,Yes
Carmel Pt,20200219,1,H_cracherodii,28,60,4,11,7,214,2,agg_Carmel Pt_20200219_T1_2,Yes
Carmel Pt,20200219,6,H_cracherodii,65,15,13,15,6,250,1,agg_Carmel Pt_20200219_T6_1,Yes
Carmel Pt,20200219,6,H_cracherodii,65,15,13,15,6,250,1,agg_Carmel Pt_20200219_T6_1,Yes
Carmel Pt,20200219,6,H_cracherodii,65,15,13,15,6,250,1,agg_Carmel Pt_20200219_T6_1,Yes
Carmel Pt,20200219,6,H_cracherodii,15,35,15,10,2,251,2,agg_Carmel Pt_20200219_T6_2,No
Carmel Pt,20200219,6,H_cracherodii,3,15,21,9,16,254,5,agg_Carmel Pt_20200219_T6_5,Yes
Carmel Pt,20200219,6,H_cracherodii,35,8,21,10,16,254,5,agg_Carmel Pt_20200219_T6_5,Yes
Carmel Pt,20200219,6,H_cracherodii,55,10,21,15,16,254,5,agg_Carmel Pt_20200219_T6_5,Yes
Carmel Pt,20200219,6,H_cracherodii,20,5,21,15,16,254,5,agg_Carmel Pt_20200219_T6_5,Yes
Carmel Pt,20200219,6,H_cracherodii,10,5,21,12,16,254,5,agg_Carmel Pt_20200219_T6_5,Yes
Carmel Pt,20200219,6,H_cracherodii,25,20,21,10,16,254,5,agg_Carmel Pt_20200219_T6_5,Yes
Carmel Pt,20200219,6,H_cracherodii,40,25,21,13,16,254,5,agg_Carmel Pt_20200219_T6_5,Yes
Carmel Pt,20200219,6,H_cracherodii,40,25,21,9,16,254,5,agg_Carmel Pt_20200219_T6_5,Yes
Carmel Pt,20200219,6,H_cracherodii,15,45,23,10,4,255,6,agg_Carmel Pt_20200219_T6_6,Yes
Carmel Pt,20200219,6,H_cracherodii,15,45,23,7,4,255,6,agg_Carmel Pt_20200219_T6_6,Yes
Carmel Pt,20200219,6,H_cracherodii,35,7,30,10,6,256,7,agg_Carmel Pt_20200219_T6_7,Yes
Carmel Pt,20200219,6,H_cracherodii,35,7,30,8,6,256,7,agg_Carmel Pt_20200219_T6_7,Yes
Carmel Pt,20200219,6,H_cracherodii,30,10,30,10,6,256,7,agg_Carmel Pt_20200219_T6_7,Yes
Carmel Pt,20200219,6,H_cracherodii,25,7,30,8,6,256,7,agg_Carmel Pt_20200219_T6_7,Yes
Carmel Pt,20200219,4,H_cracherodii,20,3,2,10,1,236,1,agg_Carmel Pt_20200219_T4_1,No
Carmel Pt,20200219,4,H_cracherodii,25,9,3,8.5,1,237,2,agg_Carmel Pt_20200219_T4_2,No
Carmel Pt,20200219,4,H_cracherodii,20,8,5,10,2,238,3,agg_Carmel Pt_20200219_T4_3,No
Carmel Pt,20200219,4,H_cracherodii,20,8,5,10,2,238,3,agg_Carmel Pt_20200219_T4_3,No
Carmel Pt,20200219,4,H_cracherodii,28,7,27,7,1,240,5,agg_Carmel Pt_20200219_T4_5,No
Carmel Pt,20200219,4,H_cracherodii,50,13,30,12,1,241,6,agg_Carmel Pt_20200219_T4_6,No
Carmel Pt,20200219,4,H_cracherodii,14,9,21,7,1,239,4,agg_Carmel Pt_20200219_T4_4,No
Carmel Pt,20200219,2,H_cracherodii,20,27,29,8,1,226,8,agg_Carmel Pt_20200219_T2_8,No
Carmel Pt,20200219,2,H_cracherodii,15,5,27,8,2,225,7,agg_Carmel Pt_20200219_T2_7,No
Carmel Pt,20200219,2,H_cracherodii,25,10,23,12,2,224,6,agg_Carmel Pt_20200219_T2_6,No
Carmel Pt,20200219,2,H_cracherodii,20,7,22,16,1,223,5,agg_Carmel Pt_20200219_T2_5,No
Carmel Pt,20200219,2,H_cracherodii,25,5,20,12,1,222,4,agg_Carmel Pt_20200219_T2_4,No
Carmel Pt,20200219,2,H_cracherodii,25,10,23,16,2,224,6,agg_Carmel Pt_20200219_T2_6,No
Carmel Pt,20200219,2,H_cracherodii,15,5,27,12,2,225,7,agg_Carmel Pt_20200219_T2_7,No
Carmel Pt,20200219,2,H_cracherodii,NA,NA,7,NA,3,219,1,agg_Carmel Pt_20200219_T2_1,No
Carmel Pt,20200219,2,H_cracherodii,40,55,7,6,3,219,1,agg_Carmel Pt_20200219_T2_1,No
Carmel Pt,20200219,2,H_cracherodii,10,20,7,8,3,219,1,agg_Carmel Pt_20200219_T2_1,No
Carmel Pt,20200219,2,H_cracherodii,30,45,9,6,1,220,2,agg_Carmel Pt_20200219_T2_2,No
Carmel Pt,20200219,2,H_cracherodii,NA,NA,11,NA,1,221,3,agg_Carmel Pt_20200219_T2_3,No
Carmel Pt,20200219,5,H_cracherodii,30,10,25,10,1,249,8,agg_Carmel Pt_20200219_T5_8,No
